 Index  ---date--- --time--            pH         unit           mV         unit         Cond         unit          TDS         unit         Salt         unit          TpH         unit         Tcon         unit
  8123  08-22-2022 19:56:50           E03          Nul      -1527.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.9           C 
  8124  08-22-2022 19:56:52           E03          Nul      -1527.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8125  08-22-2022 19:56:54           E03          Nul      -1527.4           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.9           C 
  8126  08-22-2022 19:56:56           E03          Nul      -1527.2           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.9           C 
  8127  08-22-2022 19:56:58           E03          Nul      -1527.2           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.9           C 
  8128  08-22-2022 19:57:00           E03          Nul      -1527.2           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.9           C 
  8129  08-22-2022 19:57:02           E03          Nul      -1527.3           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8130  08-22-2022 19:57:04           E03          Nul      -1527.4           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8131  08-22-2022 19:57:06           E03          Nul      -1527.6           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.9           C 
  8132  08-22-2022 19:57:08           E03          Nul      -1527.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8133  08-22-2022 19:57:10           E03          Nul      -1527.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8134  08-22-2022 19:57:12           E03          Nul      -1527.4           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8135  08-22-2022 19:57:14           E03          Nul      -1527.5           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.9           C 
  8136  08-22-2022 19:57:16           E03          Nul      -1527.3           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.9           C 
  8137  08-22-2022 19:57:18           E03          Nul      -1527.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8138  08-22-2022 19:57:20           E03          Nul      -1527.3           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.9           C 
  8139  08-22-2022 19:57:22           E03          Nul      -1527.4           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.9           C 
  8140  08-22-2022 19:57:24           E03          Nul      -1527.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8141  08-22-2022 19:57:26           E03          Nul      -1527.4           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8142  08-22-2022 19:57:28           E03          Nul      -1527.4           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.9           C 
  8143  08-22-2022 19:57:30           E03          Nul      -1527.4           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.9           C 
  8144  08-22-2022 19:57:32           E03          Nul      -1527.6           mV         3.46           uS         1.73          ppm         1.74          ppm         25.0            C         22.9           C 
  8145  08-22-2022 19:57:34           E03          Nul      -1527.6           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.9           C 
  8146  08-22-2022 19:57:36           E03          Nul      -1527.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8147  08-22-2022 19:57:38           E03          Nul      -1527.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8148  08-22-2022 19:57:40           E03          Nul      -1527.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.9           C 
  8149  08-22-2022 19:57:42           E03          Nul      -1527.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8150  08-22-2022 19:57:44           E03          Nul      -1527.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.9           C 
  8151  08-22-2022 19:57:46           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.9           C 
  8152  08-22-2022 19:57:48           E03          Nul      -1527.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.9           C 
  8153  08-22-2022 19:57:50           E03          Nul      -1527.5           mV         3.34           uS         1.67          ppm         1.68          ppm         25.0            C         22.9           C 
  8154  08-22-2022 19:57:52           E03          Nul      -1527.5           mV         3.34           uS         1.67          ppm         1.68          ppm         25.0            C         22.9           C 
  8155  08-22-2022 19:57:54           E03          Nul      -1527.5           mV         3.69           uS         1.85          ppm         1.85          ppm         25.0            C         22.9           C 
  8156  08-22-2022 19:57:56           E03          Nul      -1527.7           mV         3.62           uS         1.81          ppm         1.82          ppm         25.0            C         22.9           C 
  8157  08-22-2022 19:57:58           E03          Nul      -1527.4           mV         3.60           uS         1.80          ppm         1.81          ppm         25.0            C         22.9           C 
  8158  08-22-2022 19:58:00           E03          Nul      -1527.3           mV         3.55           uS         1.78          ppm         1.78          ppm         25.0            C         22.9           C 
  8159  08-22-2022 19:58:02           E03          Nul      -1527.4           mV         3.53           uS         1.77          ppm         1.77          ppm         25.0            C         22.9           C 
  8160  08-22-2022 19:58:04           E03          Nul      -1527.4           mV         3.52           uS         1.76          ppm         1.77          ppm         25.0            C         22.9           C 
  8161  08-22-2022 19:58:06           E03          Nul      -1527.3           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.9           C 
  8162  08-22-2022 19:58:08           E03          Nul      -1527.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.9           C 
  8163  08-22-2022 19:58:10           E03          Nul      -1527.5           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.9           C 
  8164  08-22-2022 19:58:12           E03          Nul      -1527.6           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8165  08-22-2022 19:58:14           E03          Nul      -1527.7           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8166  08-22-2022 19:58:16           E03          Nul      -1527.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8167  08-22-2022 19:58:18           E03          Nul      -1527.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8168  08-22-2022 19:58:20           E03          Nul      -1527.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8169  08-22-2022 19:58:22           E03          Nul      -1527.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8170  08-22-2022 19:58:24           E03          Nul      -1527.6           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8171  08-22-2022 19:58:26           E03          Nul      -1527.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8172  08-22-2022 19:58:28           E03          Nul      -1527.9           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8173  08-22-2022 19:58:30           E03          Nul      -1528.0           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8174  08-22-2022 19:58:32           E03          Nul      -1527.7           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8175  08-22-2022 19:58:34           E03          Nul      -1527.6           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.8           C 
  8176  08-22-2022 19:58:36           E03          Nul      -1527.4           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8177  08-22-2022 19:58:38           E03          Nul      -1527.5           mV         3.46           uS         1.73          ppm         1.74          ppm         25.0            C         22.8           C 
  8178  08-22-2022 19:58:40           E03          Nul      -1527.7           mV         3.46           uS         1.73          ppm         1.74          ppm         25.0            C         22.8           C 
  8179  08-22-2022 19:58:42           E03          Nul      -1527.5           mV         3.46           uS         1.73          ppm         1.74          ppm         25.0            C         22.8           C 
  8180  08-22-2022 19:58:44           E03          Nul      -1527.5           mV         3.46           uS         1.73          ppm         1.74          ppm         25.0            C         22.8           C 
  8181  08-22-2022 19:58:46           E03          Nul      -1527.5           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.8           C 
  8182  08-22-2022 19:58:48           E03          Nul      -1527.5           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8183  08-22-2022 19:58:50           E03          Nul      -1527.5           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8184  08-22-2022 19:58:52           E03          Nul      -1527.4           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8185  08-22-2022 19:58:54           E03          Nul      -1527.4           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8186  08-22-2022 19:58:56           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8187  08-22-2022 19:58:58           E03          Nul      -1527.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8188  08-22-2022 19:59:00           E03          Nul      -1527.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8189  08-22-2022 19:59:02           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8190  08-22-2022 19:59:04           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8191  08-22-2022 19:59:06           E03          Nul      -1527.9           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8192  08-22-2022 19:59:08           E03          Nul      -1527.9           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8193  08-22-2022 19:59:10           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8194  08-22-2022 19:59:12           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8195  08-22-2022 19:59:14           E03          Nul      -1527.7           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8196  08-22-2022 19:59:16           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8197  08-22-2022 19:59:18           E03          Nul      -1527.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8198  08-22-2022 19:59:20           E03          Nul      -1527.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8199  08-22-2022 19:59:22           E03          Nul      -1527.9           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8200  08-22-2022 19:59:24           E03          Nul      -1527.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8201  08-22-2022 19:59:26           E03          Nul      -1527.9           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8202  08-22-2022 19:59:28           E03          Nul      -1528.1           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8203  08-22-2022 19:59:30           E03          Nul      -1527.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8204  08-22-2022 19:59:32           E03          Nul      -1528.1           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8205  08-22-2022 19:59:34           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8206  08-22-2022 19:59:36           E03          Nul      -1527.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8207  08-22-2022 19:59:38           E03          Nul      -1527.7           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.8           C 
  8208  08-22-2022 19:59:40           E03          Nul      -1528.0           mV         3.47           uS         1.74          ppm         1.74          ppm         25.0            C         22.8           C 
  8209  08-22-2022 19:59:42           E03          Nul      -1527.7           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8210  08-22-2022 19:59:44           E03          Nul      -1527.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8211  08-22-2022 19:59:46           E03          Nul      -1527.9           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8212  08-22-2022 19:59:48           E03          Nul      -1527.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8213  08-22-2022 19:59:50           E03          Nul      -1527.8           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8214  08-22-2022 19:59:52           E03          Nul      -1528.0           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8215  08-22-2022 19:59:54           E03          Nul      -1527.8           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8216  08-22-2022 19:59:56           E03          Nul      -1528.2           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8217  08-22-2022 19:59:58           E03          Nul      -1528.3           mV         3.52           uS         1.76          ppm         1.77          ppm         25.0            C         22.8           C 
  8218  08-22-2022 20:00:00           E03          Nul      -1528.2           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8219  08-22-2022 20:00:02           E03          Nul      -1528.2           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8220  08-22-2022 20:00:04           E03          Nul      -1528.3           mV         3.53           uS         1.77          ppm         1.77          ppm         25.0            C         22.8           C 
  8221  08-22-2022 20:00:06           E03          Nul      -1528.4           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8222  08-22-2022 20:00:08           E03          Nul      -1528.4           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.8           C 
  8223  08-22-2022 20:00:10           E03          Nul      -1528.4           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8224  08-22-2022 20:00:12           E03          Nul      -1528.2           mV         3.52           uS         1.76          ppm         1.77          ppm         25.0            C         22.8           C 
  8225  08-22-2022 20:00:14           E03          Nul      -1528.1           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8226  08-22-2022 20:00:16           E03          Nul      -1528.3           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.8           C 
  8227  08-22-2022 20:00:18           E03          Nul      -1528.4           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8228  08-22-2022 20:00:20           E03          Nul      -1528.3           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8229  08-22-2022 20:00:22           E03          Nul      -1528.4           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.8           C 
  8230  08-22-2022 20:00:24           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.8           C 
  8231  08-22-2022 20:00:26           E03          Nul      -1528.5           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.7           C 
  8232  08-22-2022 20:00:28           E03          Nul      -1528.3           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.7           C 
  8233  08-22-2022 20:00:30           E03          Nul      -1528.4           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8234  08-22-2022 20:00:32           E03          Nul      -1528.5           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.7           C 
  8235  08-22-2022 20:00:34           E03          Nul      -1528.4           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.7           C 
  8236  08-22-2022 20:00:36           E03          Nul      -1528.1           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.7           C 
  8237  08-22-2022 20:00:38           E03          Nul      -1528.1           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.7           C 
  8238  08-22-2022 20:00:40           E03          Nul      -1528.4           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8239  08-22-2022 20:00:42           E03          Nul      -1528.2           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8240  08-22-2022 20:00:44           E03          Nul      -1528.3           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8241  08-22-2022 20:00:46           E03          Nul      -1528.1           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8242  08-22-2022 20:00:48           E03          Nul      -1528.0           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8243  08-22-2022 20:00:50           E03          Nul      -1528.3           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8244  08-22-2022 20:00:52           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8245  08-22-2022 20:00:54           E03          Nul      -1528.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8246  08-22-2022 20:00:56           E03          Nul      -1528.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8247  08-22-2022 20:00:58           E03          Nul      -1528.4           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8248  08-22-2022 20:01:00           E03          Nul      -1528.2           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8249  08-22-2022 20:01:02           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8250  08-22-2022 20:01:04           E03          Nul      -1528.3           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8251  08-22-2022 20:01:06           E03          Nul      -1528.4           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8252  08-22-2022 20:01:08           E03          Nul      -1528.4           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8253  08-22-2022 20:01:10           E03          Nul      -1528.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8254  08-22-2022 20:01:12           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8255  08-22-2022 20:01:14           E03          Nul      -1528.3           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8256  08-22-2022 20:01:16           E03          Nul      -1528.5           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.7           C 
  8257  08-22-2022 20:01:18           E03          Nul      -1528.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8258  08-22-2022 20:01:20           E03          Nul      -1528.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8259  08-22-2022 20:01:22           E03          Nul      -1528.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8260  08-22-2022 20:01:24           E03          Nul      -1528.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8261  08-22-2022 20:01:26           E03          Nul      -1528.7           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8262  08-22-2022 20:01:28           E03          Nul      -1528.4           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8263  08-22-2022 20:01:30           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8264  08-22-2022 20:01:32           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8265  08-22-2022 20:01:34           E03          Nul      -1528.3           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8266  08-22-2022 20:01:36           E03          Nul      -1528.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8267  08-22-2022 20:01:38           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8268  08-22-2022 20:01:40           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8269  08-22-2022 20:01:42           E03          Nul      -1528.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8270  08-22-2022 20:01:44           E03          Nul      -1528.4           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.7           C 
  8271  08-22-2022 20:01:46           E03          Nul      -1528.7           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.7           C 
  8272  08-22-2022 20:01:48           E03          Nul      -1528.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8273  08-22-2022 20:01:50           E03          Nul      -1528.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8274  08-22-2022 20:01:52           E03          Nul      -1528.7           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.7           C 
  8275  08-22-2022 20:01:54           E03          Nul      -1528.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8276  08-22-2022 20:01:56           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8277  08-22-2022 20:01:58           E03          Nul      -1528.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8278  08-22-2022 20:02:00           E03          Nul      -1528.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8279  08-22-2022 20:02:02           E03          Nul      -1528.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8280  08-22-2022 20:02:04           E03          Nul      -1528.8           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8281  08-22-2022 20:02:06           E03          Nul      -1528.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.7           C 
  8282  08-22-2022 20:02:08           E03          Nul      -1528.6           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.6           C 
  8283  08-22-2022 20:02:10           E03          Nul      -1528.6           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.6           C 
  8284  08-22-2022 20:02:12           E03          Nul      -1528.4           mV         3.48           uS         1.74          ppm         1.75          ppm         25.0            C         22.6           C 
  8285  08-22-2022 20:02:14           E03          Nul      -1528.7           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.6           C 
  8286  08-22-2022 20:02:16           E03          Nul      -1528.9           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8287  08-22-2022 20:02:18           E03          Nul      -1528.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8288  08-22-2022 20:02:20           E03          Nul      -1528.7           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8289  08-22-2022 20:02:22           E03          Nul      -1528.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8290  08-22-2022 20:02:24           E03          Nul      -1528.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8291  08-22-2022 20:02:26           E03          Nul      -1528.7           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8292  08-22-2022 20:02:28           E03          Nul      -1528.8           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8293  08-22-2022 20:02:30           E03          Nul      -1528.7           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8294  08-22-2022 20:02:32           E03          Nul      -1528.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8295  08-22-2022 20:02:34           E03          Nul      -1528.7           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8296  08-22-2022 20:02:36           E03          Nul      -1528.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8297  08-22-2022 20:02:38           E03          Nul      -1528.5           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.6           C 
  8298  08-22-2022 20:02:40           E03          Nul      -1528.5           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8299  08-22-2022 20:02:42           E03          Nul      -1528.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8300  08-22-2022 20:02:44           E03          Nul      -1528.8           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8301  08-22-2022 20:02:46           E03          Nul      -1528.8           mV         3.52           uS         1.76          ppm         1.77          ppm         25.0            C         22.6           C 
  8302  08-22-2022 20:02:48           E03          Nul      -1528.6           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8303  08-22-2022 20:02:50           E03          Nul      -1528.8           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8304  08-22-2022 20:02:52           E03          Nul      -1528.7           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8305  08-22-2022 20:02:54           E03          Nul      -1528.8           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8306  08-22-2022 20:02:56           E03          Nul      -1528.9           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8307  08-22-2022 20:02:58           E03          Nul      -1528.9           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8308  08-22-2022 20:03:00           E03          Nul      -1529.0           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8309  08-22-2022 20:03:02           E03          Nul      -1528.7           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.6           C 
  8310  08-22-2022 20:03:04           E03          Nul      -1528.6           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8311  08-22-2022 20:03:06           E03          Nul      -1528.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8312  08-22-2022 20:03:08           E03          Nul      -1529.0           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8313  08-22-2022 20:03:10           E03          Nul      -1528.9           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8314  08-22-2022 20:03:12           E03          Nul      -1528.9           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8315  08-22-2022 20:03:14           E03          Nul      -1529.0           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8316  08-22-2022 20:03:16           E03          Nul      -1529.0           mV         3.49           uS         1.75          ppm         1.75          ppm         25.0            C         22.6           C 
  8317  08-22-2022 20:03:18           E03          Nul      -1528.8           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8318  08-22-2022 20:03:20           E03          Nul      -1529.1           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8319  08-22-2022 20:03:22           E03          Nul      -1528.8           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8320  08-22-2022 20:03:24           E03          Nul      -1529.2           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8321  08-22-2022 20:03:26           E03          Nul      -1529.0           mV         3.51           uS         1.76          ppm         1.76          ppm         25.0            C         22.6           C 
  8322  08-22-2022 20:03:28           E03          Nul      -1528.9           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8323  08-22-2022 20:03:30           E03          Nul      -1529.1           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
  8324  08-22-2022 20:03:32           E03          Nul      -1529.1           mV         3.50           uS         1.75          ppm         1.76          ppm         25.0            C         22.6           C 
